key,city,district,neighborhood,distanceKm,duration,level,favorite,name,pointOrder,longitude,latitude
BE_IW43-0870,서울,중랑구,묵1동,12.6,5시간 10분,2,0,용마산 아차산 코스,12,127.0813927,37.62224104
BE_IW43-0881,서울,광진구,광장동,12.6,5시간 10분,2,0,용마산 아차산 코스,1515,127.0976915,37.55518188
BE_IW43-0880,서울,중랑구,면목3·8동,12.6,5시간 10분,2,0,용마산 아차산 코스,1494,127.1048039,37.5907025
BE_IW43-0879,서울,노원구,공릉2동,12.6,5시간 10분,2,0,용마산 아차산 코스,1493,127.0828397,37.62321277
BE_IW43-0877,서울,광진구,광장동,12.6,5시간 10분,2,0,용마산 아차산 코스,1480,127.1020702,37.54807535
BE_IW43-0869,서울,노원구,공릉2동,14.3,6시간 30분,3,0,수락산 불암산 코스,1492,127.0828682,37.62323113
BE_IW43-0867,서울,도봉구,도봉2봉,14.3,6시간 30분,3,0,수락산 불암산 코스,1490,127.0448408,37.69199457
BE_IW43-0866,서울,노원구,상계1동,14.3,6시간 30분,3,0,수락산 불암산 코스,1478,127.0531731,37.68086533
BE_IW43-0865,서울,노원구,상계3·4동,14.3,6시간 30분,3,0,수락산 불암산 코스,1477,127.0770669,37.67308129
BE_IW43-0864,서울,노원구,중계본동,14.3,6시간 30분,3,0,수락산 불암산 코스,11,127.089149,37.65553615
BE_IW43-0863,서울,노원구,상계3·4동,14.3,6시간 30분,3,0,수락산 불암산 코스,10,127.0903449,37.68745604
BE_IW43-0862,서울,노원구,공릉2동,14.3,6시간 30분,3,0,수락산 불암산 코스,9,127.0822535,37.62327057
BE_IW43-0854,서울,도봉구,도봉2봉,14.3,6시간 30분,3,0,수락산 불암산 코스,1,127.044535,37.69169438
BE_IW43-0860,서울,노원구,중계본동,14.3,6시간 30분,3,0,수락산 불암산 코스,7,127.0847495,37.65367794
BE_IW43-0855,서울,도봉구,도봉2봉,14.3,6시간 30분,3,0,수락산 불암산 코스,2,127.045967,37.69220254
BE_IW43-0861,서울,노원구,공릉2동,14.3,6시간 30분,3,0,수락산 불암산 코스,8,127.0904169,37.63963149
BE_IW43-0859,서울,노원구,상계3·4동,14.3,6시간 30분,3,0,수락산 불암산 코스,6,127.0780044,37.6656508
BE_IW43-0858,서울,노원구,상계3·4동,14.3,6시간 30분,3,0,수락산 불암산 코스,5,127.0823547,37.66947671
BE_IW43-0857,서울,노원구,상계3·4동,14.3,6시간 30분,3,0,수락산 불암산 코스,4,127.0813093,37.67006119
BE_IW43-0856,서울,노원구,상계3·4동,14.3,6시간 30분,3,0,수락산 불암산 코스,3,127.0903143,37.68003877
BE_IW43-0868,서울,노원구,상계3·4동,14.3,6시간 30분,3,0,수락산 불암산 코스,1491,127.0815687,37.67114563
